,scrapping_date,review_rating,reviewer_name,review_date,review_title,review_content
571,2022-11-06 17:04:42.262344,5/5 Excellent,Verified traveler,"Dec 11, 2017",,We come into city every year in December for Christmas shopping and to see a play.  The hotel is in a great location and we enjoy the small setting without a lot of people. The staff is very helpful and the rooms are very nice.  This was our second time at the Waldorf and we will be back next year.
572,2022-11-06 17:04:42.280153,5/5 Excellent,Verified traveler,"Dec 11, 2017",Best Hotel in Chicago,"I was born and raised in Chicago but moved to NYC after college. I now return to The Windy City every month for about 2-5 days for business. I only stay at the Waldorf. From the consistent high quality service, comfortable beds, well- maintained rooms, delicious breakfast, desireable location and all the comforts of home for the business traveler, this is the place for me! I've tried the Four Seasons and Penunsula- didn't live up to the same level for me."
573,2022-11-06 17:04:42.298198,5/5 Excellent,Rich,"Dec 11, 2017",,Wonderful
574,2022-11-06 17:04:42.317561,5/5 Excellent,"Cindy, Ohio","Dec 5, 2017",Gold Coast Glamour,Perfect location for walking to Oak ; Walton and State Streer shopping and dining.  Hotel has a modern chic feel; but feels comfortably intimate and cozy.  Rooms are lovely with great attention to detail..  Views fantastic.  I had a room with terrace and gas fireplace.  Great French patisserie coffee cafe in lobby.  Margeaux restaurant upstairs is a Parisien upscale bistro iand a new  neighborhood favorite.
575,2022-11-06 17:04:42.334580,5/5 Excellent,Gretchen,"Dec 5, 2017",Wonderful weekend getaway,"Absolutely amazing.   I was taking myself on a I've in a lifetime special trip after a horrible year and this hotel did not disappoint.   They were even more amazing when they found out I had,  gotten my purse stolen by assisting me with phone calls,  faxing paperwork  and sending a complimentary glass of wine.   I  cannot say enough good things about my stay."
576,2022-11-06 17:04:42.351403,5/5 Excellent,Verified traveler,"Dec 4, 2017",So welcoming,I stay here anytime I'm in Chicago.  Wow - traveling during the Christmas time and I always feel like family.  Always a great experience!
577,2022-11-06 17:04:42.382796,4/5 Good,Verified traveler,"Dec 2, 2017",Nice hotel close to all the shopping,"The hotel is in great location specially for shopping. Good size rooms, huge bathrooms.  polite & friendly staff. House car is great service they are offering. Downsides The mattresses are not firm and not very comfortable changed rooms and still the same. Rooms clean but more attention needs to be given to dusting specially mini bar.  Overall, nice comfortable stay."
578,2022-11-06 17:04:42.413206,5/5 Excellent,Augusto,"Dec 1, 2017",,
579,2022-11-06 17:04:42.431791,5/5 Excellent,"Nina, Toronto","Dec 1, 2017",Amazing hotel!,"From the courtyard to the lobby to the rooms, this hotel is absolutely beautiful (especially at Christmas time)! The staff are very nice, polite, accommodating and helpful. The hotel is within walking distance to great shopping and restaurants. Suite was beautifully decorated, extremely comfortable and very clean. I loved my stay at this hotel and would definitely stay here again."
580,2022-11-06 17:04:42.457467,4/5 Good,Verified traveler,"Dec 14, 2017","A nice hotel, but","The Waldorf Astoria is a nice hotel--however it is not on par with the Peninsula or the Ritz Carlton in  Chicago. There basically is no lobby and the entry  into the hotel leaves something to be desired/.  The room did have a fireplace which was quite nice in the cold weather; however the room  was very dimly lit ,particularly the bathroom.  The bathroom also only had one sink.  There was no coffee maker in the room--but when we requested one it was promptly delivered.  These are all little things, of course but when taken in aggregate it makes me feel that this hotel is not on the level of the Peninsula in Chicago or the Ritz Carlton in Chicago







++Chiacgo






\"
581,2022-11-06 17:04:42.475818,5/5 Excellent,Verified traveler,"Dec 11, 2017",,We come into city every year in December for Christmas shopping and to see a play.  The hotel is in a great location and we enjoy the small setting without a lot of people. The staff is very helpful and the rooms are very nice.  This was our second time at the Waldorf and we will be back next year.
582,2022-11-06 17:04:42.497049,5/5 Excellent,Verified traveler,"Dec 11, 2017",Best Hotel in Chicago,"I was born and raised in Chicago but moved to NYC after college. I now return to The Windy City every month for about 2-5 days for business. I only stay at the Waldorf. From the consistent high quality service, comfortable beds, well- maintained rooms, delicious breakfast, desireable location and all the comforts of home for the business traveler, this is the place for me! I've tried the Four Seasons and Penunsula- didn't live up to the same level for me."
583,2022-11-06 17:04:42.517180,5/5 Excellent,Rich,"Dec 11, 2017",,Wonderful
584,2022-11-06 17:04:42.538526,5/5 Excellent,"Cindy, Ohio","Dec 5, 2017",Gold Coast Glamour,Perfect location for walking to Oak ; Walton and State Streer shopping and dining.  Hotel has a modern chic feel; but feels comfortably intimate and cozy.  Rooms are lovely with great attention to detail..  Views fantastic.  I had a room with terrace and gas fireplace.  Great French patisserie coffee cafe in lobby.  Margeaux restaurant upstairs is a Parisien upscale bistro iand a new  neighborhood favorite.
585,2022-11-06 17:04:42.562967,5/5 Excellent,Gretchen,"Dec 5, 2017",Wonderful weekend getaway,"Absolutely amazing.   I was taking myself on a I've in a lifetime special trip after a horrible year and this hotel did not disappoint.   They were even more amazing when they found out I had,  gotten my purse stolen by assisting me with phone calls,  faxing paperwork  and sending a complimentary glass of wine.   I  cannot say enough good things about my stay."
586,2022-11-06 17:04:42.585839,5/5 Excellent,Verified traveler,"Dec 4, 2017",So welcoming,I stay here anytime I'm in Chicago.  Wow - traveling during the Christmas time and I always feel like family.  Always a great experience!
587,2022-11-06 17:04:42.622968,4/5 Good,Verified traveler,"Dec 2, 2017",Nice hotel close to all the shopping,"The hotel is in great location specially for shopping. Good size rooms, huge bathrooms.  polite & friendly staff. House car is great service they are offering. Downsides The mattresses are not firm and not very comfortable changed rooms and still the same. Rooms clean but more attention needs to be given to dusting specially mini bar.  Overall, nice comfortable stay."
588,2022-11-06 17:04:42.659688,5/5 Excellent,Augusto,"Dec 1, 2017",,
589,2022-11-06 17:04:42.689788,5/5 Excellent,"Nina, Toronto","Dec 1, 2017",Amazing hotel!,"From the courtyard to the lobby to the rooms, this hotel is absolutely beautiful (especially at Christmas time)! The staff are very nice, polite, accommodating and helpful. The hotel is within walking distance to great shopping and restaurants. Suite was beautifully decorated, extremely comfortable and very clean. I loved my stay at this hotel and would definitely stay here again."
590,2022-11-06 17:04:42.717591,4/5 Good,Verified traveler,"Dec 14, 2017","A nice hotel, but","The Waldorf Astoria is a nice hotel--however it is not on par with the Peninsula or the Ritz Carlton in  Chicago. There basically is no lobby and the entry  into the hotel leaves something to be desired/.  The room did have a fireplace which was quite nice in the cold weather; however the room  was very dimly lit ,particularly the bathroom.  The bathroom also only had one sink.  There was no coffee maker in the room--but when we requested one it was promptly delivered.  These are all little things, of course but when taken in aggregate it makes me feel that this hotel is not on the level of the Peninsula in Chicago or the Ritz Carlton in Chicago







++Chiacgo






\"
591,2022-11-06 17:04:42.739253,5/5 Excellent,Verified traveler,"Dec 11, 2017",,We come into city every year in December for Christmas shopping and to see a play.  The hotel is in a great location and we enjoy the small setting without a lot of people. The staff is very helpful and the rooms are very nice.  This was our second time at the Waldorf and we will be back next year.
592,2022-11-06 17:04:42.758695,5/5 Excellent,Verified traveler,"Dec 11, 2017",Best Hotel in Chicago,"I was born and raised in Chicago but moved to NYC after college. I now return to The Windy City every month for about 2-5 days for business. I only stay at the Waldorf. From the consistent high quality service, comfortable beds, well- maintained rooms, delicious breakfast, desireable location and all the comforts of home for the business traveler, this is the place for me! I've tried the Four Seasons and Penunsula- didn't live up to the same level for me."
593,2022-11-06 17:04:42.778866,5/5 Excellent,Rich,"Dec 11, 2017",,Wonderful
594,2022-11-06 17:04:42.799556,5/5 Excellent,"Cindy, Ohio","Dec 5, 2017",Gold Coast Glamour,Perfect location for walking to Oak ; Walton and State Streer shopping and dining.  Hotel has a modern chic feel; but feels comfortably intimate and cozy.  Rooms are lovely with great attention to detail..  Views fantastic.  I had a room with terrace and gas fireplace.  Great French patisserie coffee cafe in lobby.  Margeaux restaurant upstairs is a Parisien upscale bistro iand a new  neighborhood favorite.
595,2022-11-06 17:04:42.819826,5/5 Excellent,Gretchen,"Dec 5, 2017",Wonderful weekend getaway,"Absolutely amazing.   I was taking myself on a I've in a lifetime special trip after a horrible year and this hotel did not disappoint.   They were even more amazing when they found out I had,  gotten my purse stolen by assisting me with phone calls,  faxing paperwork  and sending a complimentary glass of wine.   I  cannot say enough good things about my stay."
596,2022-11-06 17:04:42.838938,5/5 Excellent,Verified traveler,"Dec 4, 2017",So welcoming,I stay here anytime I'm in Chicago.  Wow - traveling during the Christmas time and I always feel like family.  Always a great experience!
597,2022-11-06 17:04:42.857815,4/5 Good,Verified traveler,"Dec 2, 2017",Nice hotel close to all the shopping,"The hotel is in great location specially for shopping. Good size rooms, huge bathrooms.  polite & friendly staff. House car is great service they are offering. Downsides The mattresses are not firm and not very comfortable changed rooms and still the same. Rooms clean but more attention needs to be given to dusting specially mini bar.  Overall, nice comfortable stay."
598,2022-11-06 17:04:42.878645,5/5 Excellent,Augusto,"Dec 1, 2017",,
599,2022-11-06 17:04:42.908916,5/5 Excellent,"Nina, Toronto","Dec 1, 2017",Amazing hotel!,"From the courtyard to the lobby to the rooms, this hotel is absolutely beautiful (especially at Christmas time)! The staff are very nice, polite, accommodating and helpful. The hotel is within walking distance to great shopping and restaurants. Suite was beautifully decorated, extremely comfortable and very clean. I loved my stay at this hotel and would definitely stay here again."
600,2022-11-06 17:04:42.936182,4/5 Good,Verified traveler,"Dec 14, 2017","A nice hotel, but","The Waldorf Astoria is a nice hotel--however it is not on par with the Peninsula or the Ritz Carlton in  Chicago. There basically is no lobby and the entry  into the hotel leaves something to be desired/.  The room did have a fireplace which was quite nice in the cold weather; however the room  was very dimly lit ,particularly the bathroom.  The bathroom also only had one sink.  There was no coffee maker in the room--but when we requested one it was promptly delivered.  These are all little things, of course but when taken in aggregate it makes me feel that this hotel is not on the level of the Peninsula in Chicago or the Ritz Carlton in Chicago







++Chiacgo






\"
601,2022-11-06 17:04:43.003745,5/5 Excellent,Verified traveler,"Dec 11, 2017",,We come into city every year in December for Christmas shopping and to see a play.  The hotel is in a great location and we enjoy the small setting without a lot of people. The staff is very helpful and the rooms are very nice.  This was our second time at the Waldorf and we will be back next year.
602,2022-11-06 17:04:43.022860,5/5 Excellent,Verified traveler,"Dec 11, 2017",Best Hotel in Chicago,"I was born and raised in Chicago but moved to NYC after college. I now return to The Windy City every month for about 2-5 days for business. I only stay at the Waldorf. From the consistent high quality service, comfortable beds, well- maintained rooms, delicious breakfast, desireable location and all the comforts of home for the business traveler, this is the place for me! I've tried the Four Seasons and Penunsula- didn't live up to the same level for me."
603,2022-11-06 17:04:43.045801,5/5 Excellent,Rich,"Dec 11, 2017",,Wonderful
604,2022-11-06 17:04:43.071405,5/5 Excellent,"Cindy, Ohio","Dec 5, 2017",Gold Coast Glamour,Perfect location for walking to Oak ; Walton and State Streer shopping and dining.  Hotel has a modern chic feel; but feels comfortably intimate and cozy.  Rooms are lovely with great attention to detail..  Views fantastic.  I had a room with terrace and gas fireplace.  Great French patisserie coffee cafe in lobby.  Margeaux restaurant upstairs is a Parisien upscale bistro iand a new  neighborhood favorite.
605,2022-11-06 17:04:43.145471,5/5 Excellent,Gretchen,"Dec 5, 2017",Wonderful weekend getaway,"Absolutely amazing.   I was taking myself on a I've in a lifetime special trip after a horrible year and this hotel did not disappoint.   They were even more amazing when they found out I had,  gotten my purse stolen by assisting me with phone calls,  faxing paperwork  and sending a complimentary glass of wine.   I  cannot say enough good things about my stay."
606,2022-11-06 17:04:43.169043,5/5 Excellent,Verified traveler,"Dec 4, 2017",So welcoming,I stay here anytime I'm in Chicago.  Wow - traveling during the Christmas time and I always feel like family.  Always a great experience!
607,2022-11-06 17:04:43.191318,4/5 Good,Verified traveler,"Dec 2, 2017",Nice hotel close to all the shopping,"The hotel is in great location specially for shopping. Good size rooms, huge bathrooms.  polite & friendly staff. House car is great service they are offering. Downsides The mattresses are not firm and not very comfortable changed rooms and still the same. Rooms clean but more attention needs to be given to dusting specially mini bar.  Overall, nice comfortable stay."
608,2022-11-06 17:04:43.217930,5/5 Excellent,Augusto,"Dec 1, 2017",,
609,2022-11-06 17:04:43.237461,5/5 Excellent,"Nina, Toronto","Dec 1, 2017",Amazing hotel!,"From the courtyard to the lobby to the rooms, this hotel is absolutely beautiful (especially at Christmas time)! The staff are very nice, polite, accommodating and helpful. The hotel is within walking distance to great shopping and restaurants. Suite was beautifully decorated, extremely comfortable and very clean. I loved my stay at this hotel and would definitely stay here again."
610,2022-11-06 17:04:43.257837,4/5 Good,Verified traveler,"Dec 14, 2017","A nice hotel, but","The Waldorf Astoria is a nice hotel--however it is not on par with the Peninsula or the Ritz Carlton in  Chicago. There basically is no lobby and the entry  into the hotel leaves something to be desired/.  The room did have a fireplace which was quite nice in the cold weather; however the room  was very dimly lit ,particularly the bathroom.  The bathroom also only had one sink.  There was no coffee maker in the room--but when we requested one it was promptly delivered.  These are all little things, of course but when taken in aggregate it makes me feel that this hotel is not on the level of the Peninsula in Chicago or the Ritz Carlton in Chicago







++Chiacgo






\"
611,2022-11-06 17:04:43.285402,5/5 Excellent,Verified traveler,"Dec 11, 2017",,We come into city every year in December for Christmas shopping and to see a play.  The hotel is in a great location and we enjoy the small setting without a lot of people. The staff is very helpful and the rooms are very nice.  This was our second time at the Waldorf and we will be back next year.
612,2022-11-06 17:04:43.312223,5/5 Excellent,Verified traveler,"Dec 11, 2017",Best Hotel in Chicago,"I was born and raised in Chicago but moved to NYC after college. I now return to The Windy City every month for about 2-5 days for business. I only stay at the Waldorf. From the consistent high quality service, comfortable beds, well- maintained rooms, delicious breakfast, desireable location and all the comforts of home for the business traveler, this is the place for me! I've tried the Four Seasons and Penunsula- didn't live up to the same level for me."
613,2022-11-06 17:04:43.374767,5/5 Excellent,Rich,"Dec 11, 2017",,Wonderful
614,2022-11-06 17:04:43.395997,5/5 Excellent,"Cindy, Ohio","Dec 5, 2017",Gold Coast Glamour,Perfect location for walking to Oak ; Walton and State Streer shopping and dining.  Hotel has a modern chic feel; but feels comfortably intimate and cozy.  Rooms are lovely with great attention to detail..  Views fantastic.  I had a room with terrace and gas fireplace.  Great French patisserie coffee cafe in lobby.  Margeaux restaurant upstairs is a Parisien upscale bistro iand a new  neighborhood favorite.
615,2022-11-06 17:04:43.427211,5/5 Excellent,Gretchen,"Dec 5, 2017",Wonderful weekend getaway,"Absolutely amazing.   I was taking myself on a I've in a lifetime special trip after a horrible year and this hotel did not disappoint.   They were even more amazing when they found out I had,  gotten my purse stolen by assisting me with phone calls,  faxing paperwork  and sending a complimentary glass of wine.   I  cannot say enough good things about my stay."
616,2022-11-06 17:04:43.480382,5/5 Excellent,Verified traveler,"Dec 4, 2017",So welcoming,I stay here anytime I'm in Chicago.  Wow - traveling during the Christmas time and I always feel like family.  Always a great experience!
617,2022-11-06 17:04:43.503908,4/5 Good,Verified traveler,"Dec 2, 2017",Nice hotel close to all the shopping,"The hotel is in great location specially for shopping. Good size rooms, huge bathrooms.  polite & friendly staff. House car is great service they are offering. Downsides The mattresses are not firm and not very comfortable changed rooms and still the same. Rooms clean but more attention needs to be given to dusting specially mini bar.  Overall, nice comfortable stay."
618,2022-11-06 17:04:43.524855,5/5 Excellent,Augusto,"Dec 1, 2017",,
619,2022-11-06 17:04:43.555949,5/5 Excellent,"Nina, Toronto","Dec 1, 2017",Amazing hotel!,"From the courtyard to the lobby to the rooms, this hotel is absolutely beautiful (especially at Christmas time)! The staff are very nice, polite, accommodating and helpful. The hotel is within walking distance to great shopping and restaurants. Suite was beautifully decorated, extremely comfortable and very clean. I loved my stay at this hotel and would definitely stay here again."
620,2022-11-06 17:04:43.587186,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
621,2022-11-06 17:04:43.625005,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
622,2022-11-06 17:04:43.655717,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
623,2022-11-06 17:04:43.703633,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
624,2022-11-06 17:04:43.768513,4/5 Good,Verified traveler,"Nov 28, 2016",,
625,2022-11-06 17:04:43.796097,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
626,2022-11-06 17:04:43.823133,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
627,2022-11-06 17:04:43.855831,3/5 Okay,Verified traveler,"Nov 15, 2016",,
628,2022-11-06 17:04:43.889324,2/5 Poor,Verified traveler,"Nov 10, 2016",,
629,2022-11-06 17:04:43.924863,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
630,2022-11-06 17:04:43.956856,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
631,2022-11-06 17:04:43.990714,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
632,2022-11-06 17:04:44.013266,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
633,2022-11-06 17:04:44.054001,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
634,2022-11-06 17:04:44.073008,4/5 Good,Verified traveler,"Nov 28, 2016",,
635,2022-11-06 17:04:44.096599,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
636,2022-11-06 17:04:44.157045,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
637,2022-11-06 17:04:44.181539,3/5 Okay,Verified traveler,"Nov 15, 2016",,
638,2022-11-06 17:04:44.205051,2/5 Poor,Verified traveler,"Nov 10, 2016",,
639,2022-11-06 17:04:44.226937,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
640,2022-11-06 17:04:44.245437,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
641,2022-11-06 17:04:44.269231,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
642,2022-11-06 17:04:44.290903,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
643,2022-11-06 17:04:44.313396,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
644,2022-11-06 17:04:44.336975,4/5 Good,Verified traveler,"Nov 28, 2016",,
645,2022-11-06 17:04:44.357568,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
646,2022-11-06 17:04:44.378202,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
647,2022-11-06 17:04:44.396995,3/5 Okay,Verified traveler,"Nov 15, 2016",,
648,2022-11-06 17:04:44.423194,2/5 Poor,Verified traveler,"Nov 10, 2016",,
649,2022-11-06 17:04:44.463021,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
650,2022-11-06 17:04:44.570516,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
651,2022-11-06 17:04:44.639016,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
652,2022-11-06 17:04:44.661702,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
653,2022-11-06 17:04:44.688961,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
654,2022-11-06 17:04:44.722235,4/5 Good,Verified traveler,"Nov 28, 2016",,
655,2022-11-06 17:04:44.745023,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
656,2022-11-06 17:04:44.766534,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
657,2022-11-06 17:04:44.788525,3/5 Okay,Verified traveler,"Nov 15, 2016",,
658,2022-11-06 17:04:44.805827,2/5 Poor,Verified traveler,"Nov 10, 2016",,
659,2022-11-06 17:04:44.823473,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
660,2022-11-06 17:04:44.842056,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
661,2022-11-06 17:04:44.861569,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
662,2022-11-06 17:04:44.879078,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
663,2022-11-06 17:04:44.898908,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
664,2022-11-06 17:04:44.916720,4/5 Good,Verified traveler,"Nov 28, 2016",,
665,2022-11-06 17:04:44.937147,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
666,2022-11-06 17:04:44.956581,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
667,2022-11-06 17:04:44.980222,3/5 Okay,Verified traveler,"Nov 15, 2016",,
668,2022-11-06 17:04:45.004322,2/5 Poor,Verified traveler,"Nov 10, 2016",,
669,2022-11-06 17:04:45.039023,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
670,2022-11-06 17:04:45.080103,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
671,2022-11-06 17:04:45.111792,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
672,2022-11-06 17:04:45.134917,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
673,2022-11-06 17:04:45.161365,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
674,2022-11-06 17:04:45.201382,4/5 Good,Verified traveler,"Nov 28, 2016",,
675,2022-11-06 17:04:46.150751,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
676,2022-11-06 17:04:46.175127,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
677,2022-11-06 17:04:46.197849,3/5 Okay,Verified traveler,"Nov 15, 2016",,
678,2022-11-06 17:04:46.217893,2/5 Poor,Verified traveler,"Nov 10, 2016",,
679,2022-11-06 17:04:46.256783,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
680,2022-11-06 17:04:46.278902,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
681,2022-11-06 17:04:46.306355,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
682,2022-11-06 17:04:46.324089,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
683,2022-11-06 17:04:46.343811,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
684,2022-11-06 17:04:46.364827,4/5 Good,Verified traveler,"Nov 28, 2016",,
685,2022-11-06 17:04:46.382931,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
686,2022-11-06 17:04:46.400912,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
687,2022-11-06 17:04:46.418384,3/5 Okay,Verified traveler,"Nov 15, 2016",,
688,2022-11-06 17:04:46.437827,2/5 Poor,Verified traveler,"Nov 10, 2016",,
689,2022-11-06 17:04:46.459784,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
690,2022-11-06 17:04:46.477803,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
691,2022-11-06 17:04:46.495496,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
692,2022-11-06 17:04:46.512590,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
693,2022-11-06 17:04:46.530153,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
694,2022-11-06 17:04:46.547770,4/5 Good,Verified traveler,"Nov 28, 2016",,
695,2022-11-06 17:04:46.565226,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
696,2022-11-06 17:04:46.591638,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
697,2022-11-06 17:04:46.631041,3/5 Okay,Verified traveler,"Nov 15, 2016",,
698,2022-11-06 17:04:46.654805,2/5 Poor,Verified traveler,"Nov 10, 2016",,
699,2022-11-06 17:04:46.674785,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
700,2022-11-06 17:04:46.694789,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
701,2022-11-06 17:04:46.712378,5/5 Excellent,Lisa,"Dec 9, 2016",,We have stayed in many hotels around the world and the Waldorf Astoria Chicago rates as one of the best
702,2022-11-06 17:04:46.731947,5/5 Excellent,Verified traveler,"Dec 7, 2016",Great shopping area!,Girls shopping trip. Great hotel!  Gilhart's and the girls have been great at
703,2022-11-06 17:04:46.751593,5/5 Excellent,Robert,"Dec 6, 2016",Great hotel with a great location,"The hotel staff was excellent, very helpful and went out of their way to help.  We have tried several hotels in Chicago for the weekend visits over the years  and we will come back to Waldorf."
704,2022-11-06 17:04:46.770580,4/5 Good,Verified traveler,"Nov 28, 2016",,
705,2022-11-06 17:04:46.789681,5/5 Excellent,"Adrienne, US","Nov 27, 2016",Staff was very friendly and professional,"Conveniently located, beautiful courtyard. The bathroom was luxurious. I really enjoyed the stay and would highly recommend this hotel for a weekend girls getaway."
706,2022-11-06 17:04:46.808324,5/5 Excellent,Verified traveler,"Nov 23, 2016",,Always amazing
707,2022-11-06 17:04:46.828017,3/5 Okay,Verified traveler,"Nov 15, 2016",,
708,2022-11-06 17:04:46.845814,2/5 Poor,Verified traveler,"Nov 10, 2016",,
709,2022-11-06 17:04:46.862870,4/5 Good,"Wayne, Grayslake. IL","Oct 29, 2016",Great people.  Impressive but dated.,
710,2022-11-06 17:04:46.880780,5/5 Excellent,Verified traveler,"Dec 10, 2016",,
